Scenario;Country;BVD_level;PTB_level;SAL_level;BDV_inc;PTB_inc;SAL_inc;NetReturn_PrCowYr;ReplacementRate;CowMortRate;CullRate;N_BoughtHeif;Income_Milk;Income_Slaughter;Income_HeifSale;Income_CalfSale;Income_StatusHeif;Income_StatusCow;Income_Total;Cost_FeedCows;Cost_FeedYoungstock;Cost_BoughtHeif;Cost_TreatmentsCows;Cost_Insem;Cost_OtherCow;Cost_OtherHeif;Cost_Total;MilkFever_inc;Dystocia_inc;RetPlacenta_inc;Metritis_inc;DisplAbomasum_inc;Ketosis_inc;Mastitis_inc
213;IT;p1_low;p1_low;mean_p0;5.14784176652723;5.1334096635848;0;19697.0563946805;37.6120645337264;4.44013205600605;33.1719324777204;0.056;806953.665627718;52829.7466551209;14172;17600.0141353846;66.4021184615375;-12.8877362637358;891608.940800422;332780.905423385;59950.8908246154;51.6923076923077;9316.032;9496.85538461538;24116.6815088757;77387.8920230888;513100.949472272;8.88980593612821;1.16407088386268;6.29427473750159;5.21347794340033;0.909468149532664;1.68284541427621;20.9275483932629
214;IT;p1_low;p1_low;p1_low;5.09616453675308;5.13141879143835;5.05292809111065;19473.6585327871;39.0574161779804;4.48279078634902;34.5746253916314;0.072;803206.472989238;54909.5427581538;11157.2307692308;17621.5943907692;337.679344615383;10.3101890109891;887242.830441018;331797.851216862;60249.0168646154;66.4615384615385;9649.45753846154;9460.91076923077;24111.089704142;77779.7564394911;513114.544071264;8.64844539352841;1.2123762183204;6.24610134605998;5.32519342499632;0.91289737810829;1.64961879995589;20.6137242649002
215;IT;p1_low;p1_low;p1_mid;5.14370177260837;5.04916710906464;19.967499086457;18958.2881196781;40.2371283672738;4.75914169659565;35.4779866706781;0.076;790650.992915935;56272.0081687912;5124.30769230769;17315.2600338462;-284.147610769231;-11.5989626373622;869066.822237473;328154.546409231;58163.4989876923;70.1538461538462;10546.2753846154;8970.53538461538;24098.495147929;75026.6295454675;505030.134705704;7.9863989799941;1.17135447055168;5.98659846216591;5.21904616159127;0.865293085467468;1.59599786970241;20.0364107921172
216;IT;p1_low;p1_low;p1_high;4.26454525956701;4.22261611414184;41.5199186832534;17329.7126742628;35.6779104245342;4.744128092486;30.9337823320482;5.824;730035.133325849;49946.687538989;3624.61538461538;14310.8674061538;-1699.81938769231;-61.8611340659343;796155.623133849;310109.756613785;47017.4741323077;5376;10682.9206153846;6981.50769230769;24004.0062721893;60516.5415211243;464688.206847098;5.97285900894229;1.00382055625704;4.83573522470007;4.27596144946554;0.733498209029704;1.27884049334898;16.847340327319
217;IT;p1_low;p1_mid;mean_p0;5.16393200096325;20.8816220759808;0;19270.561754761;40.9838863460684;4.75857245691519;36.2253138891532;0.052;800703.151439576;57411.4115045275;7232;17761.6028769231;-184.022775384615;-6.44386813186776;882917.69917751;331128.633453785;60350.3481569231;48;9989.93938461539;9331.64307692308;24101.3096153846;77891.4805801657;512841.354267796;8.20815015034503;1.21127394347078;6.21337266758607;5.36902679947501;0.873207783225455;1.63907028188364;20.5547875092895
218;IT;p1_low;p1_mid;p1_low;5.1728898271492;20.4384105676308;5.11359818901052;19125.021780652;40.9272872071719;4.83796672187227;36.0893204852996;0.108;796057.963990185;57211.0077773187;5435.07692307692;17487.3757292308;10.6837646153834;-6.44386813186841;876195.664316295;329745.743612862;59215.8997969231;99.6923076923077;10291.9473846154;9088.28307692308;24096.9208284024;76442.6903634083;508981.177370826;8.04776987261703;1.20989070554731;5.96773576220845;5.32192576399607;0.879770636554966;1.58167821784258;20.4928087200739
219;IT;p1_low;p1_mid;p1_mid;4.61356103654717;18.7891512805059;18.4461070178807;18611.2278326337;38.0408885358483;4.87167686098089;33.1692116748674;0.54;774519.962346676;53078.1667337143;4000;15923.0703876923;-1289.43259076923;-24.4866989010986;846207.280178412;323222.853420554;53550.5923230769;498.461538461538;10568.2861538462;8033.76;24088.9007100592;69014.0519577278;488976.906103725;7.1126460519579;1.10929833973817;5.46795656677671;4.78025428981471;0.785488576424787;1.48921206516151;19.0986130683567
220;IT;p1_low;p1_mid;p1_high;4.06844152947392;16.1301164983763;39.7850524853562;16572.709929674;37.4112684914496;4.93290348449897;32.4783650069506;14.908;706599.413875884;52285.7550124835;3353.84615384615;13612.9303661538;-1018.55881538461;-112.123305494506;774721.263287488;303011.775990831;44338.7409015385;13761.2307692308;10623.0916923077;6383.07692307692;23899.0169822485;57107.0966682604;459124.029927493;5.15580925110522;1.00337545431956;4.49183721728132;4.14124212329803;0.660867249817961;1.14231827938197;15.6227455931248
221;IT;p1_low;p1_high;mean_p0;4.57414592352876;46.3396224659679;0;18467.798621364;37.8553553362398;5.40173106549673;32.4536242707431;0.924;770300.437601913;52227.6593407473;4081.53846153846;15624.1048984615;-1793.40364;-30.9305670329672;840409.406095627;321966.454997354;52874.4787723077;852.923076923077;10415.1652307692;7752.68307692308;24076.7294378698;68172.2050638817;486110.639656028;6.66072788812303;1.08418749114588;5.24454217046154;4.65115016117741;0.77303974326505;1.41135986603512;19.3407463581932
222;IT;p1_low;p1_high;p1_low;4.40566149604338;44.4834641884688;4.36384695304253;18023.8824174791;36.9534113140027;5.2683106965338;31.6851006174689;2.872;754267.512798005;51139.4733003077;3978.46153846154;14896.16604;-1925.65433692308;-50.2621714285713;822305.697168423;317170.424058092;50479.4397846154;2651.07692307692;10334.8867692308;7303.62461538462;24041.8270710059;65039.2534965917;477020.532717998;6.25424462832056;1.0745027057947;5.07700428667141;4.47638981191028;0.753283925600223;1.3458839842574;18.5236590514541
223;IT;p1_low;p1_high;p1_mid;4.00523112869762;41.4600332541622;15.9966016641269;16895.8705541934;37.780321242251;5.22935933660535;32.5509619056457;13.572;716909.355170081;52457.731384;3478.46153846154;13789.2568430769;-1082.23464923077;-85.0590593406593;785467.511227048;305981.537560615;45597.56056;12528;10307.0409230769;6457.34769230769;23910.4382248521;58778.8208472426;463560.745808095;5.13545836505629;1.0238859243715;4.60267833821103;4.23432495941702;0.660519303081392;1.17894740474152;16.910252663273
224;IT;p1_low;p1_high;p1_high;3.92585464824744;39.9338234873413;38.6846591498455;15517.4391456496;42.4450204668565;5.51273539354383;36.9322850733126;32.9;679859.301700211;58963.3212534505;3055.38461538462;13153.9551784615;262.794910769232;18.0428307692306;755312.800489046;295020.388286585;41664.4865353846;30369.2307692308;11154.4901538462;5604.36923076923;23774.4229585799;53767.0147627456;461354.402697141;3.72765626439499;1.09312428934742;4.06229261716772;4.03787798789849;0.596093069754831;0.951796484879949;14.4833293938564
225;IT;p1_mid;mean_p0;mean_p0;20.4780476785582;0;0;19456.738802051;40.4027222791623;4.33976148940807;36.0629607897542;0.056;803748.507455969;57140.7085946374;7220.92307692308;17467.9008646154;65.2204707692281;1.2887736263739;885644.549236541;331801.468673538;59767.5717415385;51.6923076923077;9578.57630769231;9516.07384615385;24104.874112426;77117.2198948757;511937.476883917;8.25016819824069;1.16623404319856;6.06988447137599;5.3585997531618;0.869872498702425;1.64041670649819;20.1993188254174
226;IT;p1_mid;mean_p0;p1_low;20.1831384280175;0;4.97005433687068;19337.7005006281;40.4328105521335;4.428542304008;36.0042682481255;0.08;799916.65954783;57015.9263774945;5253.23076923077;17304.2067323077;-262.389341538463;1.28877362637393;879228.922858951;330640.100188615;58496.9985569231;73.8461538461538;9826.42153846154;9280.08;24101.2650591716;75445.5658503195;507864.277347337;7.99665256323143;1.21448377397404;6.01634015051999;5.17036862977087;0.890834909220072;1.59741733468643;19.7761443547832
227;IT;p1_mid;mean_p0;p1_mid;18.3602750196518;0;18.0926034073218;18768.8501133423;37.4091250552183;4.56365370281006;32.8454713524082;0.564;776937.096744981;52574.1874921319;4005.23076923077;15769.9032092308;-1131.23998153846;-16.7540571428568;848138.424176893;323707.051833231;53000.8637169231;520.615384615385;10060.0732307692;8199.80307692308;24089.9923372781;68288.2541608284;487866.653740568;7.04983362505462;1.1076547277321;5.29139001918277;4.74158280322019;0.788660105413481;1.43785951662214;18.3250682389073
228;IT;p1_mid;mean_p0;p1_high;15.9271247512614;0;39.4567349403206;16739.6521220603;36.7756650043269;4.51852373463728;32.2571412696896;14.576;709455.837114996;51877.1312414945;3300;13450.8152769231;-700.298912307692;-67.0162285714285;777316.468492534;303720.966298523;43956.2892246154;13454.7692307692;10303.7418461538;6547.12615384615;23903.1904142012;56598.2947855148;458484.377953624;5.12745190290267;1.01612692236561;4.44901600941085;4.07595306191357;0.668819327388907;1.14696679807626;15.4583730865638
229;IT;p1_mid;p1_low;mean_p0;20.47069003527;5.01512371157465;0;19365.4637156313;40.7451206141668;4.4367183408702;36.3084022732966;0.068;801724.011588776;57466.2664731429;5566.15384615385;17316.8390769231;122.947604615384;-9.0214153846152;882187.197174226;331181.473015938;59325.7899569231;62.7692307692308;9739.22492307692;9333.13846153846;24100.3813609467;76560.0720144497;510302.848963643;7.99854914246799;1.22573323135786;5.96846288979098;5.2250238951173;0.84439077773816;1.60707745077153;20.0076016011894
230;IT;p1_mid;p1_low;p1_low;19.7716396000245;5.01222122865736;4.87760221185969;19233.1294615196;39.6891813988967;4.54113453751245;35.1480468613842;0.172;795372.885422543;55803.4626720879;4472.30769230769;16922.0783076923;-350.33682923077;-18.0428307692304;872202.35443463;329219.500178769;57002.1575169231;158.769230769231;9943.62153846154;8947.66153846154;24098.9332840237;73511.0012206982;502881.644508107;7.69460752255516;1.23061702470178;5.85827487210837;5.04744871948437;0.884519329900373;1.55749662798682;19.7251255603036
231;IT;p1_mid;p1_low;p1_mid;17.8409008174371;4.43732604161455;17.5779083237497;18518.4917792276;36.8132353446466;4.45829126493291;32.3549440797137;0.976;768373.131523071;51918.577612044;3973.84615384615;15233.5549107692;-1595.08934615385;-39.9519824175819;837864.068871159;321223.228243754;51753.2988276923;900.923076923077;10058.4803076923;7898.84307692308;24079.0983431953;66643.859029858;482557.730906038;6.6376386189514;1.08726878188105;5.15582478175613;4.53519906085386;0.782570258665036;1.41444587856036;18.3717557264238
232;IT;p1_mid;p1_low;p1_high;15.8295942749349;4.00351412229367;39.3443465150707;16461.2764738527;38.0029614211741;4.67351398363575;33.3294474375383;19.144;702092.727026858;53480.4038052747;3320;13447.1308430769;-481.322836923076;-64.4386813186817;771794.500156968;301508.630918031;43294.5816461538;17671.3846153846;10333.4486153846;6365.24307692308;23862.599704142;55762.9002588639;458798.788834883;4.83359241261444;1.01300264037824;4.35952259484417;4.0892564083798;0.610067781011163;1.10037646640594;15.1596333867316
233;IT;p1_mid;p1_mid;mean_p0;18.7514757142234;18.8252188816255;0;19036.28203095;38.7498673604034;4.71193440296229;34.0379329574411;0.316;787180.363032252;54329.4042419341;4132.30769230769;16050.4465292308;-1055.23882923077;-20.620378021978;860616.662288472;326713.883542338;54907.1091261538;291.692307692308;9948.28092307692;8402.12307692308;24094.1657692308;70790.6037254911;495147.858470907;7.23132159588042;1.19399957267901;5.55969668603244;4.80966931721464;0.814166097498458;1.5225560591703;19.3108001969177
234;IT;p1_mid;p1_mid;p1_low;18.0915605156948;18.1460594802833;4.45677178129456;18684.4769263786;37.4885496532135;4.70533914495046;32.783210508263;0.912;774081.200240148;52578.7918884396;4024.61538461538;15357.7729661538;-1397.13592307692;-28.3530197802197;844616.8915365;322845.502440185;52677.8412092308;841.846153846154;9851.352;7950.24;24078.5116863905;67889.0490078343;486134.342497486;6.68426295000018;1.1001533257352;5.3034651362547;4.68602805123575;0.789021381487891;1.41448071839624;18.590449209867
235;IT;p1_mid;p1_mid;p1_mid;16.5458179739167;16.5989880402432;16.2094362668323;17549.0127686883;36.6297886037779;4.65010727171616;31.9796813320617;7.608;734853.969457197;51504.9307576264;3593.84615384615;14018.7444369231;-1750.93889076923;-82.4815120879121;802138.070402735;311178.692008246;47166.2388953846;7022.76923076923;9802.80092307692;6984.27692307692;23974.8739349112;60754.1102002485;466883.762115714;5.55813274923021;1.02115102264405;4.72720092932209;4.28743986211672;0.702230604917795;1.24013987714022;16.8951997942769
236;IT;p1_mid;p1_mid;p1_high;15.8820110136272;15.961523602783;39.1381340882432;16009.0812102109;40.7476735902667;4.89654742156925;35.8511261686974;27.82;691114.267287198;57218.4703635165;3195.38461538462;13378.1792953846;40.8008461538469;-10.3101890109891;764936.792218627;298229.098929231;42341.3290061538;25680;10647.3178461538;6052.15384615385;23800.9264792899;54575.7348293609;461326.560936343;4.06579661233316;1.06109741445127;4.19883526035251;4.11287693387272;0.569470529774147;1.04808888553038;14.5693122288931
237;IT;p1_mid;p1_high;mean_p0;16.2010882324969;41.0913871541842;0;17294.1782873871;37.3193964328536;4.94860828162059;32.370788151233;10.996;727386.008572141;52201.8254031648;3575.38461538462;13749.2544184615;-1481.62574615385;-72.1713230769232;795358.675939922;308931.538704923;46345.8750707692;10150.1538461538;9654.76061538462;6697.71692307692;23939.7933431953;59738.1195265562;465457.958030059;5.17752595865489;1.00975319124077;4.47607998842844;4.18737126963527;0.667761758333796;1.13874398972037;17.1571787671505
238;IT;p1_mid;p1_high;p1_low;16.1194288508799;41.0679606588025;4.01053793891403;16960.3092441718;38.3038290491371;5.10923910572204;33.1945899434151;14.824;717961.689685771;53421.8996861538;3452.30769230769;13601.8770646154;-1165.50024461539;-74.7488703296703;787197.525013903;306171.689651446;45483.6340738462;13683.6923076923;9837.31292307692;6526.8;23898.2298224852;58627.6811591361;464229.039937683;4.95064614921344;1.02922955486145;4.41120192140228;4.20602197588889;0.660869236429032;1.12294321736602;16.7282586560216
239;IT;p1_mid;p1_high;p1_mid;15.9504475695545;40.7159457268775;15.7427950915932;16240.3763309259;41.2025924242276;5.25088508846166;35.951707335766;25.644;699241.706928925;57445.7736133626;3300;13462.3949261538;-390.124229230769;-20.6203780219781;773039.130861189;300603.7791072;43831.5999753846;23671.3846153846;10295.1809230769;6125.64923076923;23812.7041715976;56550.5332413846;464890.831264798;4.22270885959336;1.02811229953982;4.24707470311872;4.09297939126338;0.593525116596965;1.02810733000755;15.5351881532471
240;IT;p1_mid;p1_high;p1_high;15.7894569552629;40.1685178428439;39.2896610356865;15072.9977971427;46.3812937792911;5.4470755958813;40.9342181834098;43.044;671885.900165823;64860.5741861099;3038.46153846154;13216.0642061538;234.639792307694;-11.5989626373631;753224.040926219;292668.483472062;41502.8871815385;39732.9230769231;11573.4363076923;5474.32615384615;23727.7948816568;53565.0509939053;468244.902067624;3.1604702840446;1.10016187255194;3.98396014285635;4.09461571447176;0.550057175705301;0.83975843333449;13.7371410592835
241;IT;p1_high;mean_p0;mean_p0;41.3146211490629;0;0;18157.5878185355;35.6655270453897;4.14443825422526;31.5210887911644;5.324;750431.355817948;50753.0654257582;3595.38461538462;13949.2665415385;-1627.19285846154;-59.2835868131864;817042.595955355;315508.714191692;47505.1466646154;4914.46153846154;8970.75784615385;7586.80615384615;24011.0387278107;61144.4550374201;469641.38016;5.83274549728966;0.985815928313822;4.69910228990506;4.27306829412095;0.665791822507019;1.26567415012767;16.9664587626899
242;IT;p1_high;mean_p0;p1_low;40.3490075766283;0;3.96192246023337;17812.3664733483;36.0928745155508;4.15044238804301;31.9424321275078;8.064;739389.897070871;51418.8283384615;3480;13710.8310369231;-1943.40563846154;-90.2141538461536;805965.936653948;312210.107132677;46240.7287784615;7443.69230769231;8957.33076923077;7336.35692307692;23976.2328994083;59497.6987141065;465662.147524653;5.29848394010468;1.01460932152757;4.53533118379702;4.23894204263591;0.661947244088547;1.20784610022035;16.3627706654373
243;IT;p1_high;mean_p0;p1_mid;39.1355487791031;0;15.4070319669351;16922.690198268;37.8853474598218;4.21822607890235;33.6671213809194;18.724;712343.401999439;53971.0806693626;3247.69230769231;13152.3761353846;-796.901153846153;-77.3264175824178;781840.32354045;304135.415551385;43176.6923661538;17283.6923076923;9294.21138461538;6682.04307692308;23865.4884319527;55594.5542582367;460032.097376959;4.54653604584058;0.99024059751464;4.25870459257631;4.11466109137881;0.621331402552867;1.06950390628759;15.0622161700007
244;IT;p1_high;mean_p0;p1_high;37.8174571260747;0;37.1966951854288;15723.5974575055;41.8263703442474;4.44589525465124;37.3804750895962;35.304;680723.767667985;59540.0869859341;2846.15384615385;12552.8661138462;245.615261538462;-23.1979252747252;755885.291950183;294871.658380062;39694.58884;32588.3076923077;10277.4864615385;5799.26769230769;23764.2195857988;51153.7125360947;458149.241188109;3.37175477922509;0.987964132141247;3.86737899946831;4.02662256420644;0.529742816730013;0.870972457061575;13.2741802349846
245;IT;p1_high;p1_low;mean_p0;40.7197385250778;4.10284065658454;0;17887.0585984119;36.1990318503392;4.20606893378123;31.992962916558;7.7;742201.677050742;51530.6062202198;3524.61538461538;13697.6723446154;-1752.39413076923;-113.412079120879;809088.764790302;313045.312938646;46692.7267753846;7107.69230769231;9003.09446153846;7354.8;23980.7999112426;60108.0786238935;467292.505018398;5.46170224907513;1.00000834550357;4.60365505020339;4.24784181802056;0.705282181852401;1.21086893534616;16.70421385934
246;IT;p1_high;p1_low;p1_low;40.0068849477124;4.01947331988717;3.88560289688294;17500.2332413062;36.7489640475671;4.23733763256789;32.5116264149993;11.832;730042.570159866;52270.1350065934;3447.69230769231;13415.0236338462;-1306.86772;-57.9948131868128;797810.558574811;309396.217387015;45385.0556676923;10921.8461538462;8957.89507692308;7089.50769230769;23931.505887574;58413.0464373254;464095.074302684;5.09704591566412;1.01006203561466;4.40170639702179;4.05961229184902;0.640614954834137;1.1246651430234;15.9659628622065
247;IT;p1_high;p1_low;p1_mid;38.9777429310431;3.86050939752306;15.2883633344683;16749.7681526336;38.8207980178169;4.25731339473799;34.5634846230789;21.464;708510.508958185;55285.3576358681;3218.46153846154;13045.0012061538;-566.297033846154;-48.9733978021974;779444.05890702;303033.771440308;43044.1550769231;19812.9230769231;9437.41384615385;6567.17538461538;23846.210443787;55441.076755929;461182.726024639;4.38682627633827;1.01207599287312;4.18924988296156;4.03543666567866;0.613741367328399;1.05257937353418;15.1425416365466
248;IT;p1_high;p1_low;p1_high;38.0577707581891;3.77682030043643;37.1863377627526;15617.1365627846;42.7565938970334;4.5344884104657;38.2221054865677;37.788;678970.150509665;60780.2910201319;2909.23076923077;12668.6626061538;264.315079999999;-15.4652835164831;755577.184701665;294372.693960923;39666.7091323077;34881.2307692308;10485.3218461538;5743.71692307692;23751.0160946746;51120.3285493018;460021.017275669;3.33459144081478;1.04704944046076;3.85488598051975;3.94428534911498;0.577177760601423;0.900711448102298;13.0441484199308
249;IT;p1_high;p1_mid;mean_p0;39.2068845952153;15.7158601585903;0;17160.8785961495;38.0282436233858;4.3711907003557;33.6570529230301;17.488;719435.072664208;53984.8540259341;3326.15384615385;13270.2780184615;-1037.55457538461;-82.4815120879123;788896.322467285;306202.196947569;43895.6538615385;16142.7692307692;8999.67138461539;6713.61230769231;23878.1721005917;56552.4970053136;462384.57283809;4.56508975757005;0.984913416730529;4.28389380617032;4.02032954745596;0.635524107928227;1.05600035247946;15.7170781921655
250;IT;p1_high;p1_mid;p1_low;39.2194008747138;15.572509732237;3.83076494165419;16889.4625668517;38.9985320000788;4.42012043614794;34.5784115639308;20.616;712970.799904798;55369.7968293626;3358.46153846154;13119.7425784615;-851.419747692307;-60.5723604395607;783906.808742952;304305.201572123;43709.6054184615;19030.1538461538;9163.91076923077;6586.33846153846;23850.02;56293.0463852663;462938.276452774;4.34715785319255;1.00705605774193;4.18049003997838;4.02830178553631;0.608763305058373;1.04103620111343;15.3050686179838
251;IT;p1_high;p1_mid;p1_mid;39.0484978828939;15.6031097113371;15.2249006248925;16250.4537369973;41.5614515855243;4.52898569297101;37.0324658925533;30.04;696692.843046639;58931.9697046154;3147.69230769231;13006.0514769231;-51.1173846153863;12.8877362637366;771740.326887518;299565.079836369;42225.4022861538;27729.2307692308;9745.19046153846;6229.71692307692;23788.3244970414;54433.3151882248;463716.259961636;3.75794406094158;1.01295847983704;4.04039081514857;4.06149365462021;0.58114149466253;1.02267516890761;14.2687887960037
252;IT;p1_high;p1_mid;p1_high;38.8860916386358;15.5651945655544;38.166531029746;15154.4715027737;46.4766672705078;4.87095022391112;41.6057170465966;45.388;671831.3682594;65792.002512967;2890.76923076923;12906.0454153846;167.100724615385;-14.1765098901103;753573.109633247;292389.214097354;40386.679;41896.6153846154;11117.344;5570.75076923077;23719.8341715976;52068.8031488639;467149.240571662;2.92548168396888;1.07446157223355;3.76877453770251;3.93812858140247;0.519328185897707;0.866077128343518;12.892058959373
253;IT;p1_high;p1_high;mean_p0;38.0604307355199;38.3480272736844;0;16145.6416431638;42.1334746559698;4.87939128754559;37.2540833684242;33.004;693318.156887149;59452.2333934066;3080;12656.5566092308;146.815807692309;-11.5989626373624;768642.163734842;298445.0202216;41346.0381446154;30465.2307692308;9556.03046153846;5858.86153846154;23773.6729289941;53347.8212983314;462792.675362772;3.41913866313033;1.04766828641991;3.89992005808062;3.98112949605854;0.573381232525143;0.938837592879599;14.1654363796681
254;IT;p1_high;p1_high;p1_low;38.3554088394217;38.6982706063421;3.82724915435402;15942.4379247136;43.2546026922576;4.86411354266308;38.3904891495945;35.304;689318.206602182;61103.5692037802;3064.61538461538;12745.5093692308;143.524226153847;-11.5989626373629;766363.825823325;297371.495994646;41506.6845323077;32588.3076923077;9912.60369230769;5802.97846153846;23761.0783727811;53580.9013741894;464524.050120078;3.30394044601966;1.0433587649699;3.93449209018063;4.01413814093503;0.57368343883302;0.9230666091917;14.3371057820988
255;IT;p1_high;p1_high;p1_mid;38.9323484974256;39.4482908476976;15.2402241685827;15399.1196192246;46.7787855847304;5.1327232948626;41.6460622898678;44.276;679180.317028409;65885.6664606593;3006.15384615385;12972.3652246154;121.151724615385;0.0000000000000196714439609353;761165.654284452;294460.875816923;41355.5281538461;40870.1538461538;10722.6581538462;5610.01846153846;23721.4678994083;53357.7803868284;470098.482718544;2.97249157194411;1.11507986541804;3.86784224041073;4.0159470660849;0.53231315484699;0.844850390735403;13.5878277544702
256;IT;p1_high;p1_high;p1_high;40.6206644189724;41.2261407717982;40.0803673549922;14217.8907342796;54.1949547057735;5.5413722130297;48.6535824927438;62.452;658350.581838;76071.4287566593;3070.76923076923;13417.1290246154;281.918410769231;-19.3316043956047;751172.495656417;288632.105149846;41612.7755753846;57648;12659.0418461538;5231.46461538462;23658.5545266272;53702.2806875148;483144.222400911;2.32425340940432;1.2274119189697;3.86343098718985;4.13438015819355;0.489658586453949;0.741017144755054;12.398142121301
257;US;mean_p0;mean_p0;mean_p0;0;0;0;19731.3754542539;35.8258687374059;5.23016282312372;30.5957059142822;0.024;503977.110944843;42628.1496313077;16702.4615384615;54436.0153846154;93.8000000000006;19.1999076923076;617856.73740692;160719.225352154;47172.1207938462;22.1538461538462;7572.83076923077;14788.0139076923;19329.3837573964;64352.1302677515;313955.858694225;2.77489469540725;2.21553172925028;7.03412208745644;5.44188002004842;2.60707054651634;7.66140964527645;24.1488925677399
258;US;mean_p0;mean_p0;p1_low;0;0;5.38237431694315;19531.0432283537;37.9545544841271;5.36641431320063;32.5881401709265;0.1;501256.651461112;45231.5353862308;13237.5384615385;54948.0461538462;68.1923076923059;6.39996923076943;614748.363739651;160163.431848923;47306.2158184615;92.3076923076923;7862.88338461538;14804.6799230769;19320.769556213;64516.6636286982;314066.951852296;2.67618508405195;2.32843503654892;6.96926173314391;5.46428953850254;2.56026002123879;7.58284684592522;23.6500296261364
259;US;mean_p0;mean_p0;p1_mid;0;0;20.9921295455277;19033.6247004311;41.3452419489867;5.59854917538852;35.7466927735982;0.044;493671.121111871;49264.525746;5286.15384615385;55366.8;133.161538461539;7.46663076923095;603729.228873256;158521.174982308;46562.6135046154;40.6153846153846;8732.48184615385;14291.8657384615;19305.9026331361;63477.348158284;310932.002247574;2.48424454960459;2.41424284210334;6.85066179025478;5.50652850746755;2.5222199952629;7.14468869110705;22.8041466888709
260;US;mean_p0;mean_p0;p1_high;0;0;42.4748454501445;17230.2097758169;35.8911981117676;5.91364943397713;29.9775486777905;5.108;452892.444863551;42278.7991803077;2876.92307692308;44245.0153846154;-1553.4;-65.066353846154;540674.716151551;148820.422871077;35974.1990923077;4715.07692307692;8778.35046153846;10589.0692615385;19203.9877218935;48931.4420221894;277012.548353621;1.78946188960885;2.03694985457914;5.39255702223558;4.46983382416311;2.06300107183853;5.56561836627767;18.9773484572232
261;US;mean_p0;p1_low;mean_p0;0;5.38984210859662;0;19570.0068378428;37.754850888385;5.39586103612691;32.3589898522581;0.048;502377.555895158;44943.1600430769;13964.9230769231;54963.9230769231;-53.2692307692307;4.26664615384609;616200.559507466;160412.346716308;47599.8637292308;44.3076923076923;7741.21076923077;14824.287;19322.6334911243;64945.7936967456;314890.443094947;2.64196838696229;2.28023496574497;6.95460948384367;5.41981618314898;2.51405317308313;7.57013479761908;23.9573956691596
262;US;mean_p0;p1_low;p1_low;0;5.40181952797108;5.28386235055927;19345.6742049225;39.6591323064851;5.53579683739761;34.1233354690875;0.032;499509.4283642;47207.7008270769;11041.2307692308;55227.8769230769;137.123076923077;7.4666307692308;613130.826591277;159837.657531231;47934.74644;29.5384615384615;8081.38830769231;14805.1255384615;19315.4970710059;65380.6108535503;315384.564203479;2.63092665338391;2.35706012136822;6.9811841286863;5.54975316065612;2.49698532170693;7.50896815618101;23.5465104354842
263;US;mean_p0;p1_low;p1_mid;0;5.29347939142091;20.835683934622;18924.6037255898;41.5135455521635;5.81759157461284;35.6959539775506;0.088;491874.18894181;49220.4042146154;4069.23076923077;54582.8769230769;-97.4923076923068;4.26664615384611;599653.475187194;158082.059895231;45840.0907138462;81.2307692307692;8854.66215384615;13923.2526923077;19302.5237869822;62500.1249112426;308583.944922686;2.40866642216806;2.40665946897035;6.7018183526177;5.40347488779738;2.46065386866572;6.86382946499105;22.7221187078395
264;US;mean_p0;p1_low;p1_high;0;4.29246299895713;41.3822529031751;16950.9326767271;36.3215301367221;5.90012585711236;30.4214042796098;7.392;447249.428146915;42879.4783791539;2844.61538461538;42955.0153846154;-1551.65384615385;-59.7330461538461;534317.150402992;147453.903464769;35185.9889353846;6823.38461538462;8713.47938461538;10175.0034461538;19169.6868639053;47871.3392618343;275392.785972047;1.73426998393498;2.0083044502719;5.17265150763082;4.29660901431558;1.94179235515695;5.35783357614739;18.5881722098443
265;US;mean_p0;p1_mid;mean_p0;0;21.8691499605617;0;19172.5394795102;42.3640330089473;5.95337125602863;36.4106617529186;0.064;497620.402997247;50184.0581508462;6196.92307692308;55890.7384615385;48.6384615384612;4.26664615384667;609945.027794247;159435.289423846;47941.6536646154;59.0769230769231;8411.62769230769;14499.4333846154;19303.2960946746;65400.025397929;315050.402581065;2.47659955475824;2.43656673608361;6.92562214999661;5.52930282131841;2.48257033675164;7.06762262435585;23.6214132693627
266;US;mean_p0;p1_mid;p1_low;0;21.4738071380859;5.4019439867208;19029.8505384532;42.2964775926468;5.98016682460611;36.3163107680407;0.068;495208.471803329;50024.1522566154;4638.15384615385;55003.6153846154;48.0769230769223;7.46663076923087;604929.93684456;158847.860397231;47050.1981784615;62.7692307692308;8685.82338461538;14136.0786;19300.8232248521;64183.7728298817;312267.325845811;2.43087721018822;2.43489222959364;6.80048955963518;5.56401018862163;2.41285740155176;6.91847436546631;23.4644191232213
267;US;mean_p0;p1_mid;p1_mid;0;19.2186449584879;18.7162530121464;18392.5045620085;38.4252561551897;6.09131385603313;32.3339422991565;0.432;480147.061127599;45189.58975;3295.38461538462;49220.4461538462;-1439.99230769231;-6.39996923076931;576406.089369907;155206.852484769;41492.8462338462;398.769230769231;8748.20430769231;12040.2603230769;19290.9168934911;56512.380362426;293690.229836071;2.09982407176059;2.15387028063198;5.96317977909433;4.86221955110354;2.25794248479361;6.2273882848703;21.3705111096996
